kepler_id,quarter,flare_start_time,flare_end_time,flare_peak_time,energy,excluded,Teff,Radius,logg,flare_amp,flare_duration,time_start_BJD,time_end_BJD,flare_peak_BJD
2557669,15,1426.73557,1426.796868,1426.756003,5.60E+33,FALSE,3671,0.43,4.827,0.010185004,0.061297751,56259.73557,56259.79687,56259.756
2557669,15,1398.620365,1398.702096,1398.640798,6.11E+33,FALSE,3671,0.43,4.827,0.018738905,0.081730371,56231.62037,56231.7021,56231.6408
2557669,10,935.4951144,935.6381508,935.5359819,6.58E+33,FALSE,3671,0.43,4.827,0.039602141,0.143036357,55768.49511,55768.63815,55768.53598
2557669,15,1388.710543,1388.812706,1388.730975,7.41E+33,FALSE,3671,0.43,4.827,0.020353844,0.102163359,56221.71054,56221.81271,56221.73098
2557669,5,502.9345169,503.0775584,502.9549514,7.57E+33,FALSE,3671,0.43,4.827,0.094465827,0.143041496,55335.93452,55336.07756,55335.95495
2557669,4,414.1875862,414.2693226,414.2284544,7.90E+33,FALSE,3671,0.43,4.827,0.044665694,0.081736368,55247.18759,55247.26932,55247.22845
2557669,2,196.9022634,197.0248656,196.9431308,1.02E+34,FALSE,3671,0.43,4.827,0.013603329,0.122602204,55029.90226,55030.02487,55029.94313
2557669,4,367.1492541,367.2718536,367.1901207,1.16E+34,FALSE,3671,0.43,4.827,0.087069515,0.122599526,55200.14925,55200.27185,55200.19012
2557669,4,413.7584703,413.8810749,413.7789045,1.38E+34,FALSE,3671,0.43,4.827,0.236800106,0.122604514,55246.75847,55246.88107,55246.7789
2557669,2,211.1649033,211.3488046,211.2057703,1.74E+34,FALSE,3671,0.43,4.827,0.115766257,0.183901296,55044.1649,55044.3488,55044.20577
2557669,15,1434.111741,1434.3365,1434.173039,1.92E+34,FALSE,3671,0.43,4.827,0.09648602,0.224758951,56267.11174,56267.3365,56267.17304
2577743,14,1365.744467,1365.846632,1365.785333,1.06E+33,FALSE,3673,0.56,4.691,0.00492042,0.102164707,56198.74447,56198.84663,56198.78533
2577743,14,1283.703489,1283.785226,1283.744357,1.19E+33,FALSE,3673,0.56,4.691,0.003328239,0.081737083,56116.70349,56116.78523,56116.74436
2577743,5,471.5261503,471.6078888,471.546585,1.23E+33,FALSE,3673,0.56,4.691,0.004598529,0.081738543,55304.52615,55304.60789,55304.54658
2577743,4,430.0850758,430.187247,430.1055102,1.32E+33,FALSE,3673,0.56,4.691,0.006799386,0.10217116,55263.08508,55263.18725,55263.10551
2577743,7,650.1178106,650.1995412,650.1586759,1.39E+33,FALSE,3673,0.56,4.691,0.003282291,0.081730638,55483.11781,55483.19954,55483.15868
2577743,7,706.4504105,706.5117086,706.4708432,1.45E+33,FALSE,3673,0.56,4.691,0.005279763,0.061298107,55539.45041,55539.51171,55539.47084
