kepler_id,quarter,flare_start_time,flare_end_time,flare_peak_time,energy,excluded,Teff,Radius,logg,flare_amp,flare_duration,time_start_BJD,time_end_BJD,flare_peak_BJD
5731646,7,639.513581,639.5748798,639.5340139,2.21E+35,FALSE,9044,2.021,4.15,0.001679904,0.061298788,55472.51358,55472.57488,55472.53401
5736532,11,1073.683862,1073.745159,1073.704294,1.09E+35,FALSE,8251,1.905,4.148,0.00163153,0.061297828,55906.68386,55906.74516,55906.70429
5736532,9,895.4230545,895.484358,895.4434889,1.26E+35,FALSE,8251,1.905,4.148,0.001337588,0.061303527,55728.42305,55728.48436,55728.44349
5736532,9,832.3415889,832.4028921,832.3620233,1.37E+35,FALSE,8251,1.905,4.148,0.001793734,0.061303246,55665.34159,55665.40289,55665.36202
5736532,9,828.4999214,828.5816589,828.5203558,2.30E+35,FALSE,8251,1.905,4.148,0.000863296,0.081737507,55661.49992,55661.58166,55661.52036
5736532,13,1264.617171,1264.698909,1264.637606,2.47E+35,FALSE,8251,1.905,4.148,0.003677977,0.08173811,56097.61717,56097.69891,56097.63761
5736532,12,1124.581995,1124.663727,1124.602428,3.07E+35,FALSE,8251,1.905,4.148,0.002478782,0.08173261,55957.58199,55957.66373,55957.60243
5736532,12,1155.763414,1155.845149,1155.783847,3.07E+35,FALSE,8251,1.905,4.148,0.003043904,0.081734934,55988.76341,55988.84515,55988.78385
5736532,4,426.6519046,426.7540744,426.6723386,3.08E+35,FALSE,8251,1.905,4.148,0.003991649,0.102169816,55259.6519,55259.75407,55259.67234
5736532,10,959.9541264,960.0358612,959.97456,3.18E+35,FALSE,8251,1.905,4.148,0.004773848,0.081734751,55792.95413,55793.03586,55792.97456
5738918,11,1066.328191,1066.389489,1066.348624,1.10E+35,FALSE,7901,2.423,3.958,0.000943664,0.061297743,55899.32819,55899.38949,55899.34862
5783368,14,1366.111957,1366.234555,1366.152823,8.07E+36,FALSE,8757,2.923,3.803,0.017648198,0.122597984,56199.11196,56199.23456,56199.15282
5870686,11,1082.53071,1082.592008,1082.551142,4.15E+34,FALSE,7751,2.552,3.913,0.000609426,0.061298434,55915.53071,55915.59201,55915.55114
5870686,4,421.7277858,421.8299561,421.7686539,9.42E+34,FALSE,7751,2.552,3.913,0.00108265,0.102170342,55254.72779,55254.82996,55254.76865
5870686,11,1017.616073,1017.759103,1017.636506,1.10E+35,FALSE,7751,2.552,3.913,0.000850583,0.143029328,55850.61607,55850.7591,55850.63651
5880770,11,1055.028517,1055.089815,1055.04895,2.65E+35,FALSE,9434,2.53,4.009,0.000865271,0.061297827,55888.02852,55888.08982,55888.04895
5905878,11,1028.282643,1028.343941,1028.303076,6.15E+34,TRUE,8554,2.237,4.05,0.000562719,0.061298158,55861.28264,55861.34394,55861.30308
5905878,11,1075.461498,1075.543229,1075.481931,7.49E+34,FALSE,8554,2.237,4.05,0.002104542,0.081730457,55908.4615,55908.54323,55908.48193
