kepler_id,RA,Dec,Teff,logg,Radius,Prot
2721915,293.3746,37.957329,5692,4.277,1.136,
2722192,293.42938,37.997681,5688,4.482,0.946,
2722267,293.44568,37.93457,5742,4.405,0.964,
2722833,293.55911,37.902641,5900,4.509,0.951,
2830919,285.47534,38.099361,5974,4.422,0.989,
2830993,285.49597,38.024811,5480,4.476,0.923,
2831055,285.51294,38.079739,5991,4.375,1.092,
2831199,285.55286,38.033878,5997,4.522,0.904,
2831426,285.62006,38.096352,5931,4.489,0.927,
2831670,285.69995,38.005878,5944,4.402,1.018,
2831699,285.71164,38.091679,5827,4.424,1.003,
2831949,285.7919,38.00581,5896,4.477,0.946,
2831979,285.80246,38.049141,5783,4.363,1.008,
2832317,285.91763,38.013271,5888,4.504,0.944,
2832402,285.94724,38.064999,5435,4.397,0.963,
2832421,285.9545,38.029411,5896,4.518,0.916,
2832484,285.97278,38.031261,5676,4.348,1.06,
2832769,286.06461,38.002911,5841,4.474,0.937,
2833010,286.13904,38.042542,5941,4.519,0.911,
2833116,286.17175,38.079418,5556,4.353,1.029,
2833150,286.18173,38.076809,5877,4.376,1.03,
2833282,286.22403,38.0886,5906,4.462,0.963,
2833632,286.31915,38.086399,5962,4.445,0.989,
2833964,286.41644,38.047852,5485,4.519,0.921,
2834108,286.46442,38.09309,5919,4.485,1,
2834202,286.48972,38.01683,5896,4.518,0.916,
2834343,286.54059,38.039299,5684,4.375,1.058,
2834379,286.55612,38.087688,5478,4.351,1.017,
2834414,286.56955,38.086529,5981,4.376,1.1,
2834483,286.59509,38.004391,5715,4.484,0.924,
2834580,286.6283,38.081791,5391,4.343,1.067,
2834992,286.76627,38.066139,5865,4.492,0.983,
2835177,286.82376,38.072159,5926,4.519,0.913,
2835557,286.9538,38.025162,5977,4.418,1.081,
2835656,286.9841,38.092178,5676,4.529,0.918,
2835746,287.00967,38.080502,5494,4.328,1.05,
2835777,287.01993,38.006409,5970,4.521,0.908,
2835877,287.0527,38.08326,5780,4.438,1,
2835992,287.08893,38.070919,5791,4.477,0.94,
2836076,287.11649,38.003052,5910,4.505,0.94,
2836129,287.13535,38.05724,5823,4.425,0.954,
2836821,287.35666,38.06329,5982,4.493,0.96,
2836952,287.39285,38.060421,5937,4.414,1.038,
2836961,287.39526,38.080559,5770,4.373,1.061,
2837007,287.41141,38.015469,5683,4.49,0.944,
2837111,287.44409,38.088428,5982,4.493,0.96,
2837120,287.44559,38.015362,5955,4.487,0.982,
2837133,287.4494,38.07262,5361,4.334,1.059,
2837359,287.51736,38.055771,5477,4.349,1.026,
2837439,287.54041,38.005428,5614,4.312,1.077,
2837613,287.59406,38.04768,5857,4.398,1.092,
2846148,289.99615,38.069069,5618,4.309,1.073,
2846319,290.02948,38.071621,5926,4.519,0.913,
2846552,290.08783,38.043865,5780,4.438,1,
2846735,290.13568,38.08379,5790,4.351,1.036,
2847333,290.29117,38.065262,5948,4.428,0.982,
2847349,290.29547,38.039188,5598,4.393,0.966,
2847416,290.31326,38.09631,5185,4.435,0.931,
2848461,290.56696,38.048141,5992,4.521,0.9,
2848880,290.66699,38.041801,5720,4.475,0.914,
2848987,290.69589,38.05188,5661,4.378,0.965,
2849261,290.76312,38.065788,5997,4.437,1.044,
2849293,290.77304,38.09972,5787,4.396,1.037,
2849432,290.80405,38.050838,5497,4.427,0.918,
2849477,290.81647,38.028488,5532,4.323,1.09,
2849770,290.8779,38.052391,5770,4.425,0.952,
2849804,290.88464,38.07196,5933,4.485,0.944,
2849805,290.88467,38.057571,5751,4.447,0.983,
2850259,290.98596,38.073292,5816,4.448,1.047,
2850379,291.01477,38.067299,5948,4.416,0.938,
2850625,291.0712,38.073158,5911,4.519,0.914,
2851161,291.18387,38.07106,5849,4.517,0.919,
2851320,291.21552,38.075249,5869,4.513,0.942,
2851674,291.29172,38.057758,5809,4.483,0.923,
2852676,291.48764,38.015678,5547,4.523,0.915,
2853029,291.56476,38.074589,5316,4.47,0.902,
2853429,291.64713,38.090229,5957,4.498,0.971,
2853434,291.64835,38.03883,5945,4.474,0.903,
2853446,291.65097,38.028179,5973,4.371,1.07,
2853489,291.66095,38.048271,5794,4.526,0.9,
2853615,291.68918,38.08783,5867,4.485,0.981,
2854155,291.80685,38.07756,5985,4.456,0.999,
2854181,291.81302,38.088181,5492,4.389,1.016,
2854219,291.82147,38.083569,5825,4.476,0.92,
2854329,291.84518,38.068359,5936,4.488,0.95,
2854345,291.8493,38.033749,5982,4.493,0.96,
2854474,291.87543,38.076401,5676,4.529,0.918,
2854706,291.927,38.019691,5977,4.462,0.956,
2854720,291.93042,38.022949,5997,4.522,0.904,
2854957,291.9852,38.078091,5818,4.523,0.925,
2855272,292.0477,38.051281,5847,4.486,0.98,
2855281,292.04929,38.0704,5942,4.506,0.938,
2855286,292.05008,38.066971,5884,4.47,0.944,
2856016,292.18973,38.005138,5973,4.506,0.935,
2856111,292.21063,38.083302,5753,4.381,1.069,
2856200,292.22659,38.00415,5847,4.314,1.108,
2856216,292.23135,38.071609,5879,4.359,1.147,
2856327,292.25433,38.002869,5749,4.5,0.919,
2856379,292.26553,38.04055,5663,4.53,0.915,
2856612,292.31509,38.064758,5926,4.506,0.939,
2857338,292.45877,38.08569,5903,4.443,1.004,
2857345,292.46042,38.037739,5997,4.522,0.904,
2857410,292.47345,38.037151,5443,4.486,0.941,
2857837,292.5679,38.018089,5851,4.515,0.918,
2858010,292.60617,38.026749,5926,4.506,0.939,
2858015,292.60678,38.044941,5854,4.497,0.917,
2858322,292.67459,38.064831,5848,4.385,1.083,
2858327,292.67551,38.017441,5537,4.471,0.956,
2858372,292.68469,38.086891,5993,4.475,0.953,
2858485,292.71036,38.01421,5468,4.389,0.958,
2858567,292.72824,38.082088,5993,4.489,0.986,
2858568,292.72827,38.088749,5988,4.507,0.934,
2858578,292.72964,38.058231,5993,4.489,0.986,
2859087,292.84021,38.048241,5973,4.506,0.935,
2859089,292.84082,38.0173,5841,4.52,0.931,
2859206,292.86584,38.056808,5729,4.509,0.939,
2859211,292.86639,38.050751,5936,4.501,0.965,
2859460,292.91446,38.098099,5696,4.519,0.921,
2859546,292.93741,38.083649,5717,4.518,0.922,
2859628,292.9549,38.055752,5926,4.501,0.963,
2859710,292.97409,38.074169,5979,4.435,1.019,
2859893,293.01489,38.012402,5743,4.534,0.903,
2859906,293.01779,38.052399,5835,4.515,0.92,
2860187,293.08154,38.08807,5642,4.339,1.097,
2860283,293.10297,38.065578,5853,4.483,0.934,
2860359,293.11853,38.031158,5575,4.408,0.911,
2860428,293.13129,38.093102,5981,4.465,0.995,
2860485,293.14178,38.051071,5941,4.519,0.911,
2860788,293.20734,38.009029,5566,4.382,0.967,
2860933,293.24042,38.039059,5831,4.517,0.921,
2861456,293.35034,38.024158,5911,4.519,0.914,
2861568,293.37759,38.084919,5808,4.503,0.963,
2861725,293.40985,38.075272,5914,4.316,1.114,
2865431,294.16953,38.091412,5978,4.463,0.978,
2865462,294.17447,38.030571,5870,4.446,0.97,
2969106,285.55914,38.194649,5780,4.438,1,
2969169,285.57751,38.139179,5422,4.375,0.988,
2969195,285.58957,38.12851,5676,4.529,0.918,
2969337,285.63132,38.130772,5443,4.42,0.911,
2969478,285.67572,38.144207,5780,4.438,1,
2969639,285.7298,38.109741,5964,4.471,0.987,
2970403,285.9809,38.146729,5727,4.285,1.071,
2970412,285.98273,38.11726,5745,4.427,0.969,
2970552,286.02786,38.113949,5467,4.403,0.981,
2970804,286.10696,38.107628,5780,4.438,1,
2970909,286.14514,38.133652,5843,4.405,1.014,
2970955,286.16498,38.117222,5620,4.388,1.035,
2971453,286.32681,38.148846,5914,4.392,1.063,
2971614,286.37997,38.125141,5772,4.417,1.012,
2971812,286.44653,38.197552,5658,4.415,0.909,
2971993,286.51712,38.103901,5674,4.519,0.921,
2972024,286.52463,38.112309,5580,4.472,0.916,
2972175,286.57089,38.11544,5548,4.317,1.058,
2972235,286.58987,38.164742,5790,4.376,1.032,
2972873,286.80832,38.143879,5984,4.421,1.089,
2973432,286.99753,38.142551,5806,4.324,1.14,
2973563,287.03979,38.123531,5541,4.441,0.924,
2973611,287.05664,38.17091,5527,4.389,0.948,
2973761,287.10495,38.109051,5802,4.454,0.952,
2974591,287.3699,38.159229,5815,4.404,1.061,
2974645,287.3877,38.179749,5999,4.494,0.959,
2974671,287.39197,38.105961,5776,4.481,0.948,
2974720,287.40866,38.198879,5786,4.455,0.925,
2974741,287.4133,38.161709,5845,4.39,1.052,
2974993,287.48727,38.101521,5865,4.518,0.918,
2975471,287.64291,38.185993,5780,4.438,1,
2975632,287.69312,38.13567,5919,4.485,1,
2975804,287.75031,38.124519,5929,4.492,0.916,
2975981,287.80573,38.17321,5865,4.429,0.943,
2982797,289.7858,38.142784,5780,4.438,1,
2982842,289.79596,38.134239,5794,4.436,1.014,
2983147,289.87686,38.165958,5952,4.489,0.971,
2983491,289.96243,38.114079,5598,4.481,0.92,
2983565,289.98178,38.14822,5923,4.323,1.138,
2983671,290.00452,38.155628,5993,4.489,0.986,
2983673,290.00491,38.182201,5743,4.326,1.047,
2983828,290.0423,38.136028,5989,4.464,0.975,
2983946,290.07007,38.13345,5827,4.366,1.064,
2984106,290.10242,38.123341,5883,4.352,1.094,
2984529,290.20169,38.167061,5812,4.323,1.039,
2984755,290.26511,38.171371,5720,4.428,0.998,
2984870,290.29538,38.103271,5925,4.466,0.933,
2985262,290.39948,38.148941,5806,4.369,1.053,
2985364,290.42792,38.14793,5631,4.418,1.015,
2985398,290.43774,38.116753,5780,4.438,1,
2985704,290.50989,38.178169,5902,4.396,1.012,
2986041,290.59262,38.114819,5999,4.494,0.959,
2986813,290.77893,38.161709,5533,4.415,0.94,
2986845,290.78528,38.123409,5696,4.388,1.026,
2986997,290.82477,38.114639,5942,4.476,0.933,
2987327,290.91064,38.156651,5529,4.482,0.902,
2987466,290.94785,38.141941,5767,4.468,0.914,
2987926,291.05087,38.12809,5878,4.512,0.945,
2988380,291.15555,38.182961,5837,4.287,1.133,
2988396,291.15979,38.190811,5923,4.334,1.071,
2988584,291.19818,38.103432,5981,4.439,0.981,
2988724,291.22784,38.100891,5818,4.523,0.925,
2988725,291.22797,38.155739,5579,4.413,0.972,
2989164,291.32849,38.153229,5966,4.493,0.961,
2989458,291.39331,38.169479,5991,4.436,1.091,
2989521,291.40817,38.176628,5814,4.467,0.986,
2989792,291.46561,38.169579,5640,4.421,1.037,
2990818,291.68945,38.130051,5779,4.289,1.14,
2990873,291.69955,38.145271,5547,4.46,0.925,
2990899,291.7067,38.11792,5875,4.481,0.982,
2991247,291.78238,38.145809,5775,4.307,1.037,
2991403,291.81616,38.135708,5780,4.438,1,
2991451,291.82556,38.123562,5817,4.429,1.01,
2991603,291.86505,38.170769,5377,4.301,1.129,
2991898,291.93304,38.13018,5873,4.381,1.105,
2991939,291.94159,38.155609,5929,4.349,1.017,
2992044,291.96597,38.152069,5982,4.493,0.96,
2992427,292.03793,38.151321,5993,4.489,0.986,
2992681,292.0903,38.164322,5561,4.411,0.956,
2992827,292.12515,38.113441,5776,4.437,0.957,
2992964,292.15625,38.154308,5766,4.34,1.088,
2993904,292.35864,38.17696,5514,4.491,0.916,
2994246,292.43274,38.18866,5927,4.473,0.991,
2994414,292.46811,38.116058,5573,4.447,0.939,
2994572,292.50516,38.13636,5936,4.305,1.143,
2994639,292.52167,38.120258,5578,4.463,0.916,
2994952,292.59106,38.17725,5252,4.428,0.922,
2995003,292.60031,38.129311,5807,4.353,1.122,
2995083,292.61783,38.119701,5919,4.485,1,
2995185,292.64111,38.14743,5268,4.422,0.93,
2995543,292.71252,38.117939,5973,4.435,0.983,
2995964,292.80386,38.109409,5973,4.506,0.935,
2996037,292.82159,38.100079,5949,4.346,1.119,
2996193,292.85541,38.127838,5896,4.518,0.916,
2996259,292.86905,38.16991,5926,4.506,0.939,
2996453,292.90707,38.106049,5353,4.458,0.901,
2996487,292.91492,38.155239,5996,4.333,1.109,
2997218,293.08264,38.152241,5451,4.452,0.948,
2997346,293.10773,38.1203,5644,4.372,1.016,
2997715,293.18091,38.13171,5866,4.491,0.9,
2997726,293.18423,38.101311,5808,4.391,0.994,
2997755,293.19107,38.151981,5929,4.345,1.098,
2997802,293.20059,38.143303,5780,4.438,1,
2998285,293.29736,38.149921,5774,4.458,0.98,
2998474,293.33618,38.108009,5552,4.407,0.916,
2998680,293.38416,38.157711,5866,4.379,1.036,
2998808,293.41092,38.11261,5887,4.43,1.008,
3002078,294.10828,38.12701,5815,4.464,0.956,
3002478,294.18561,38.108669,5982,4.493,0.96,
3002618,294.211,38.11657,5665,4.444,1.002,
3002749,294.23743,38.15353,5907,4.502,0.913,
3002988,294.28549,38.15155,5997,4.483,0.993,
3003614,294.4079,38.144371,5807,4.432,0.945,
3003847,294.4581,38.196911,5978,4.485,0.952,
3096241,285.28329,38.241112,5528,4.43,0.957,
3096396,285.34164,38.2612,5775,4.362,1.079,
3096408,285.3465,38.298649,5780,4.438,1,
3096443,285.36063,38.27837,5582,4.388,1.038,
3096770,285.4736,38.264221,5780,4.438,1,
3096946,285.53653,38.280239,5344,4.417,0.959,
3097057,285.57266,38.27206,5787,4.427,1.026,
3097891,285.89813,38.25626,5854,4.323,1.102,
3098032,285.95239,38.200077,5802,4.428,0.944,
3098059,285.96179,38.264149,5902,4.433,0.91,
3098809,286.22321,38.21106,5790,4.528,0.9,
3098843,286.23264,38.202888,5893,4.462,0.986,
3098885,286.24649,38.290482,5649,4.424,1.036,
3099049,286.30057,38.264469,5765,4.356,1.05,
3099125,286.32819,38.28936,5861,4.439,1.038,
3099153,286.34207,38.222321,5593,4.316,1.116,
3099271,286.39014,38.271488,5993,4.489,0.986,
3099553,286.49545,38.282539,5955,4.52,0.91,
3099580,286.5018,38.258129,5420,4.361,1.01,
3099983,286.63861,38.286289,5922,4.392,0.996,
3100037,286.65472,38.285191,5919,4.485,1,
3100151,286.69342,38.244133,5780,4.438,1,
3100351,286.76123,38.293339,5999,4.494,0.959,
3100451,286.79849,38.259838,5957,4.498,0.971,
3100488,286.81558,38.267471,5544,4.517,0.908,
3100527,286.82822,38.253719,5982,4.493,0.96,
3100558,286.84052,38.247311,5831,4.453,0.924,
3100623,286.86298,38.204472,5733,4.282,1.11,
3100673,286.87955,38.228939,5857,4.398,1.092,
3101695,287.24377,38.277321,5754,4.498,0.935,
3101707,287.24911,38.234959,5286,4.363,1.021,
3102043,287.36246,38.245209,5911,4.517,0.912,
3102053,287.3649,38.22813,5827,4.421,0.999,
3102072,287.37253,38.219528,5727,4.513,0.917,
3102108,287.38666,38.280949,5675,4.248,1.137,
3102231,287.42572,38.239498,5750,4.487,0.993,
3102309,287.45532,38.23959,5596,4.343,1.015,
3102384,287.47852,38.22884,5720,4.4,1.08,
3102747,287.60849,38.27383,5833,4.398,1.008,
3102869,287.64984,38.203911,5800,4.361,1.028,
3103195,287.75388,38.262001,5291,4.428,0.929,
3103212,287.75903,38.281551,5692,4.421,1.004,
3103260,287.77255,38.203381,5541,4.364,0.985,
3103665,287.8959,38.237068,5957,4.506,0.937,
3103790,287.93347,38.221851,5912,4.458,0.954,
3103831,287.94833,38.272732,5534,4.508,0.941,
3104091,288.02972,38.2869,5663,4.331,1.089,
3109829,289.74957,38.237129,5985,4.481,0.932,
3110177,289.84286,38.237049,5766,4.444,0.929,
3110534,289.93295,38.25901,5820,4.492,0.905,
3110870,290.01144,38.279709,5663,4.53,0.915,
3110891,290.01599,38.244083,5938,4.479,0.944,
3111115,290.07632,38.281582,5984,4.49,0.984,
3111468,290.16202,38.287109,5817,4.396,1.086,
3111600,290.19095,38.248772,5945,4.457,0.974,
3112020,290.30865,38.252209,5878,4.363,1.041,
3112129,290.33719,38.205009,5957,4.506,0.937,
3112162,290.34686,38.251411,5831,4.433,0.968,
3112168,290.34787,38.268749,5930,4.428,0.963,
3112475,290.43079,38.273109,5774,4.508,0.941,
3112666,290.48315,38.201321,5919,4.408,0.97,
3113032,290.57404,38.217541,5376,4.394,0.981,
3113053,290.58096,38.264252,5953,4.42,0.996,
3113061,290.58286,38.227901,5646,4.404,1.029,
3113080,290.5892,38.26096,5853,4.457,0.932,
3113202,290.62408,38.210331,5591,4.414,0.97,
3113252,290.63651,38.200932,5804,4.473,0.927,
3113602,290.72589,38.286209,5778,4.531,0.911,
3113831,290.78336,38.213058,5963,4.421,0.993,
3113849,290.78922,38.26524,5900,4.509,0.951,
3113862,290.79318,38.250561,5984,4.505,0.931,
3114000,290.82715,38.24633,5716,4.413,0.9,
3114011,290.82977,38.226929,5941,4.519,0.911,
3114095,290.85208,38.263371,5775,4.379,1.119,
3114499,290.95615,38.206348,5992,4.352,1.076,
3114789,291.02423,38.26313,5751,4.508,0.94,
3114842,291.03781,38.298679,5724,4.506,0.926,
3114916,291.05661,38.23941,5685,4.475,0.96,
3114954,291.06619,38.229919,5157,4.448,0.905,
3115495,291.19559,38.216629,5674,4.422,0.962,
3115606,291.22546,38.245049,5968,4.38,0.918,
3116135,291.35739,38.251541,5800,4.479,1.009,
3116177,291.36676,38.256142,5807,4.353,1.122,
3116263,291.38678,38.274731,5875,4.481,0.982,
3116459,291.43396,38.286072,5854,4.457,0.906,
3116546,291.45508,38.26939,5881,4.516,0.915,
3116575,291.46365,38.234829,5840,4.395,1.092,
3117115,291.58234,38.29966,5957,4.506,0.937,
3117160,291.5928,38.241268,5910,4.505,0.94,
3117185,291.59848,38.276981,5730,4.518,0.903,
3117338,291.63196,38.238998,5978,4.445,1,
3118717,291.93484,38.224461,5735,4.336,1.099,
3118796,291.95096,38.205441,5887,4.465,1.008,
3118837,291.96057,38.24165,5936,4.501,0.965,
3119215,292.04306,38.21833,5957,4.498,0.971,
3119552,292.11444,38.2309,5940,4.436,0.969,
3119732,292.15277,38.221668,5847,4.486,0.98,
3119789,292.16751,38.299992,5927,4.41,1.041,
3120181,292.25946,38.2001,5772,4.46,0.953,
3120308,292.28778,38.27425,5774,4.458,0.98,
3120315,292.28937,38.233521,5847,4.48,0.96,
3120357,292.30157,38.236313,5780,4.438,1,
3120841,292.40869,38.254051,5749,4.392,0.916,
3120966,292.44067,38.231312,5964,4.339,1.116,
3121865,292.65347,38.280109,5556,4.497,0.936,
3121944,292.67377,38.226391,5973,4.506,0.935,
3122385,292.77371,38.240051,5754,4.481,0.991,
3122611,292.82541,38.26366,5926,4.456,0.95,
3122669,292.83957,38.276428,5778,4.531,0.911,
3122909,292.90094,38.242779,5505,4.395,1.032,
3122985,292.91891,38.206692,5811,4.328,0.998,
3123289,292.99551,38.230179,5807,4.416,0.945,
3123388,293.0192,38.230228,5956,4.46,0.972,
3123462,293.0354,38.29763,5731,4.404,0.958,
3123504,293.04428,38.292881,5997,4.383,1.071,
3123564,293.0556,38.235458,5925,4.37,1.054,
3123675,293.07971,38.22496,5942,4.506,0.938,
3123939,293.1366,38.239899,5978,4.376,1.024,
3124010,293.15161,38.206902,5688,4.458,1.01,
3124126,293.17981,38.21553,5403,4.455,0.902,
3124191,293.19522,38.27037,5786,4.433,0.982,
3124398,293.23904,38.27002,5825,4.504,0.965,
3124402,293.24112,38.296768,5803,4.486,0.926,
3124470,293.25909,38.27478,5962,4.464,1.019,
3124487,293.26373,38.2579,5942,4.506,0.938,
3124565,293.28381,38.247211,5311,4.403,0.957,
3124620,293.29523,38.279789,5705,4.315,1.119,
3127583,293.94922,38.239719,5926,4.506,0.939,
3127912,294.01904,38.287868,5632,4.537,0.904,
3127923,294.02182,38.298828,5780,4.438,1,
3128041,294.04327,38.27998,5818,4.523,0.925,
3128122,294.06155,38.242168,5908,4.402,0.99,
3128129,294.06268,38.280621,5350,4.389,0.973,
3128145,294.0657,38.240971,5940,4.461,1.025,
3128411,294.12051,38.246353,5780,4.438,1,
3128419,294.12152,38.298531,5947,4.487,0.945,
3128502,294.14291,38.22773,5936,4.501,0.965,
3128547,294.15228,38.271702,5993,4.438,0.976,
3128552,294.15271,38.23304,5509,4.308,1.116,
3128691,294.185,38.235882,5833,4.381,1.08,
3128937,294.23807,38.253181,5841,4.414,0.961,
3129506,294.36053,38.234692,5895,4.489,0.991,
3129652,294.39023,38.223209,5947,4.371,1.061,
3129821,294.42206,38.29821,5699,4.431,0.969,
3129866,294.42966,38.230789,5766,4.391,1.039,
3130220,294.5079,38.27663,5696,4.497,0.974,
3130350,294.53738,38.219856,5857,4.505,0.906,
3130548,294.57697,38.265518,5727,4.438,0.937,
3215695,285.22678,38.323879,5790,4.481,1.007,
3215721,285.23349,38.39526,5953,4.44,0.94,
3215756,285.24451,38.342789,5834,4.444,0.923,
3216742,285.6637,38.320873,5786,4.322,1.084,
3216960,285.7395,38.31979,5881,4.516,0.915,
3216963,285.74036,38.386871,5494,4.37,0.99,
3217161,285.81491,38.33754,5390,4.439,0.981,
3217229,285.84012,38.358742,5780,4.438,1,
3217253,285.8494,38.368996,5780,4.438,1,
3217264,285.85367,38.384121,5376,4.462,0.94,
3217852,286.07541,38.397461,5851,4.448,0.923,
3217961,286.12158,38.39053,5631,4.423,0.941,
3218328,286.26852,38.328121,5966,4.493,0.961,
3218408,286.30145,38.372841,5878,4.481,0.95,
3219037,286.54041,38.3326,5912,4.453,0.924,
3219089,286.5574,38.346588,5754,4.534,0.905,
3219237,286.6095,38.349663,5780,4.438,1,
3219619,286.75232,38.324539,5957,4.498,0.971,
3219698,286.77597,38.321991,5942,4.48,0.988,
3219735,286.79254,38.304619,5834,4.446,0.978,
3220644,287.12738,38.364811,5851,4.461,1.038,
3220730,287.15573,38.37468,5808,4.384,1.036,
3220772,287.17331,38.359451,5888,4.392,1.065,
3221607,287.48251,38.362999,5696,4.462,0.916,
3221758,287.53113,38.390732,5742,4.455,0.955,
3221824,287.55389,38.350971,5906,4.476,0.953,
3221889,287.57791,38.342411,5940,4.493,0.964,
3221957,287.60172,38.39571,5765,4.431,0.988,
3221981,287.61121,38.36116,5642,4.448,1.024,
3222122,287.66772,38.379719,5528,4.37,1.036,
3222501,287.798,38.381481,5926,4.397,0.96,
3222508,287.80154,38.398689,5443,4.406,0.967,
3222582,287.8277,38.369961,5709,4.491,0.941,
3222635,287.84601,38.360538,5632,4.537,0.904,
3222683,287.86157,38.330505,5780,4.438,1,
3222885,287.92166,38.306358,5525,4.289,1.106,
3223218,288.03918,38.376919,5908,4.367,1.109,
3223433,288.12555,38.347431,5803,4.444,1.015,
3223536,288.16241,38.392872,5881,4.378,1.016,
3223680,288.21588,38.389969,5576,4.369,0.979,
3228232,289.61411,38.340809,5927,4.425,0.989,
3229150,289.84286,38.309601,5942,4.506,0.938,
3229678,289.98068,38.389172,5705,4.411,1.001,
